v_low,g0_over_omega_rabi0,g0,oscillator_ratio,drag_lambda,t_gate,max_high_population,final_high_population,F_X,passes_leakage,passes_fidelity,passes_both
0.32,0.02,0.0016,3.0,-2.0,22.21441469079183,5.268285938693201e-06,4.052524221105112e-09,0.5222265472080168,1,0,0
0.32,0.02,0.0016,3.0,-1.5,22.21441469079183,5.0391883480551804e-06,3.2557096649491732e-09,0.7059432264772012,1,0,0
0.32,0.02,0.0016,3.0,-1.0,22.21441469079183,4.751244067017774e-06,2.064682109905567e-09,0.8607227818459592,1,0,0
0.32,0.02,0.0016,3.0,-0.5,22.21441469079183,4.4195476514207034e-06,9.360587685491257e-10,0.9638226748301562,1,0,0
0.32,0.02,0.0016,3.0,0.0,22.21441469079183,4.1210961343215015e-06,2.1871869317564212e-10,0.9999791121895185,1,1,1
0.32,0.02,0.0016,3.0,0.5,22.21441469079183,4.00725120519564e-06,3.4564797155645417e-13,0.9638226257616022,1,0,0
0.32,0.02,0.0016,3.0,1.0,22.21441469079183,4.215470735820872e-06,1.4571637880869678e-10,0.8607236913390331,1,0,0
0.32,0.02,0.0016,3.0,1.5,22.21441469079183,4.621626606331181e-06,3.9541526508228505e-10,0.7059426576604169,1,0,0
0.32,0.02,0.0016,3.0,2.0,22.21441469079183,5.124090789268908e-06,5.622453659930318e-10,0.5222254357407834,1,0,0
0.32,0.02,0.0016,3.6,-2.0,22.21441469079183,2.6085816585750503e-06,1.920132402151956e-09,0.691911681848141,1,0,0
0.32,0.02,0.0016,3.6,-1.5,22.21441469079183,2.5110909301974962e-06,7.37119293545075e-10,0.8172957964149924,1,0,0
0.32,0.02,0.0016,3.6,-1.0,22.21441469079183,2.3816784930633735e-06,2.0101497416220906e-10,0.9156961086427343,1,0,0
0.32,0.02,0.0016,3.6,-0.5,22.21441469079183,2.2305864069930385e-06,2.63336022576123e-11,0.9784464162809887,1,0,0
0.32,0.02,0.0016,3.6,0.0,22.21441469079183,2.062877527791508e-06,9.390456822106815e-14,0.9999996183726967,1,1,1
0.32,0.02,0.0016,3.6,0.5,22.21441469079183,1.8967973784484582e-06,2.9071767640268856e-13,0.9784464248319296,1,0,0
0.32,0.02,0.0016,3.6,1.0,22.21441469079183,1.7596874174018215e-06,2.3500513054079587e-11,0.9156962992817134,1,0,0
0.32,0.02,0.0016,3.6,1.5,22.21441469079183,1.7314044887323653e-06,2.1351636185070957e-10,0.8172965642768446,1,0,0
0.32,0.02,0.0016,3.6,2.0,22.21441469079183,1.7814643199424178e-06,8.878684709383617e-10,0.6919109808807725,1,0,0
0.32,0.02,0.0016,4.5,-2.0,22.21441469079183,7.289745385606188e-07,9.71249104390368e-11,0.8202668486142611,1,0,0
0.32,0.02,0.0016,4.5,-1.5,22.21441469079183,7.069523649954389e-07,3.731029193989768e-11,0.8959234973855279,1,0,0
0.32,0.02,0.0016,4.5,-1.0,22.21441469079183,6.863392419868679e-07,1.0273684759268898e-11,0.9527786772517985,1,0,0
0.32,0.02,0.0016,4.5,-0.5,22.21441469079183,6.721441540150853e-07,1.4227151491462006e-12,0.9880477114029899,1,0,0
0.32,0.02,0.0016,4.5,0.0,22.21441469079183,6.722931940770262e-07,1.709126475146878e-14,0.9999998521634273,1,1,1
0.32,0.02,0.0016,4.5,0.5,22.21441469079183,6.969616838662476e-07,9.647655110556367e-14,0.9880477227771127,1,0,0
0.32,0.02,0.0016,4.5,1.0,22.21441469079183,7.303057560345136e-07,4.220195143394112e-12,0.9527786912375568,1,0,0
0.32,0.02,0.0016,4.5,1.5,22.21441469079183,7.6425220353768e-07,9.074364823383664e-12,0.8959233964212088,1,0,0
0.32,0.02,0.0016,4.5,2.0,22.21441469079183,7.972615846271099e-07,3.5008251240385564e-11,0.8202670846418791,1,0,0
0.32,0.02,0.0016,5.5,-2.0,22.21441469079183,3.639577140790021e-07,5.186145025330807e-12,0.8882892042900475,1,0,0
0.32,0.02,0.0016,5.5,-1.5,22.21441469079183,3.5536794564438576e-07,2.3602835682888427e-12,0.9360524234416601,1,0,0
0.32,0.02,0.0016,5.5,-1.0,22.21441469079183,3.462231759495517e-07,8.825013646192291e-13,0.9712217654254633,1,0,0
0.32,0.02,0.0016,5.5,-0.5,22.21441469079183,3.3636959722874226e-07,2.614905175476293e-13,0.9927512592970431,1,0,0
0.32,0.02,0.0016,5.5,0.0,22.21441469079183,3.266721051614797e-07,2.6810771654781895e-14,0.999999775783836,1,1,1
0.32,0.02,0.0016,5.5,0.5,22.21441469079183,3.1728784498625374e-07,5.39282041202826e-13,0.9927512630017447,1,0,0
0.32,0.02,0.0016,5.5,1.0,22.21441469079183,3.098234217711873e-07,1.6116427874892568e-13,0.9712216872049665,1,0,0
0.32,0.02,0.0016,5.5,1.5,22.21441469079183,3.078013666007174e-07,9.025131029064415e-14,0.9360522998553694,1,0,0
0.32,0.02,0.0016,5.5,2.0,22.21441469079183,3.109803744695943e-07,4.806172599654478e-13,0.888289064103861,1,0,0
0.32,0.02,0.0016,7.0,-2.0,22.21441469079183,1.2866466374831628e-07,3.513812621289072e-13,0.9360087082333131,1,0,0
0.32,0.02,0.0016,7.0,-1.5,22.21441469079183,1.2671499962518089e-07,1.6726039410092616e-13,0.9636490537034603,1,0,0
0.32,0.02,0.0016,7.0,-1.0,22.21441469079183,1.2464217353952047e-07,3.543109913640036e-11,0.9837302385505226,1,0,0
0.32,0.02,0.0016,7.0,-0.5,22.21441469079183,1.2248733688433972e-07,2.3165524172368793e-13,0.9959153922242368,1,0,0
0.32,0.02,0.0016,7.0,0.0,22.21441469079183,1.202937195996781e-07,9.865102192057188e-15,0.9999999922007681,1,1,1
0.32,0.02,0.0016,7.0,0.5,22.21441469079183,1.1810428271206309e-07,1.0983812609359946e-10,0.995915404447702,1,0,0
0.32,0.02,0.0016,7.0,1.0,22.21441469079183,1.1592698362942728e-07,4.9415754292362316e-11,0.983730250931439,1,0,0
0.32,0.02,0.0016,7.0,1.5,22.21441469079183,1.1404282628648171e-07,2.891304666346469e-13,0.9636490710484985,1,0,0
0.32,0.02,0.0016,7.0,2.0,22.21441469079183,1.1344468829512658e-07,7.863909604505928e-13,0.9360086656757842,1,0,0
0.32,0.03,0.0024,3.0,-2.0,22.21441469079183,2.6678375962455986e-05,2.0813863590227433e-08,0.5253328133814521,1,0,0
0.32,0.03,0.0024,3.0,-1.5,22.21441469079183,2.549752298854803e-05,1.6641045638080363e-08,0.7080505801430234,1,0,0
0.32,0.03,0.0024,3.0,-1.0,22.21441469079183,2.4020356697570766e-05,1.0502980850516734e-08,0.8617754069101358,1,0,0
0.32,0.03,0.0024,3.0,-0.5,22.21441469079183,2.233084983957115e-05,4.752061539020037e-09,0.9640868191902646,1,0,0
0.32,0.03,0.0024,3.0,0.0,22.21441469079183,2.081387064043454e-05,1.104104315682515e-09,0.9999530142720967,1,1,1
0.32,0.03,0.0024,3.0,0.5,22.21441469079183,2.0235943561723175e-05,9.852857516397867e-13,0.9640868871664113,1,0,0
0.32,0.03,0.0024,3.0,1.0,22.21441469079183,2.1293875426675782e-05,7.290635817883818e-10,0.8617756425538498,1,0,0
0.32,0.03,0.0024,3.0,1.5,22.21441469079183,2.3355473813693727e-05,2.0038777722484983e-09,0.7080510346223776,1,0,0
0.32,0.03,0.0024,3.0,2.0,22.21441469079183,2.5902449164987265e-05,2.8572092238579366e-09,0.5253328315775831,1,0,0
0.32,0.03,0.0024,3.6,-2.0,22.21441469079183,1.3182428732265015e-05,9.758455962353543e-09,0.6933611292761261,1,0,0
0.32,0.03,0.0024,3.6,-1.5,22.21441469079183,1.2688871490439902e-05,3.733142874543222e-09,0.8182036853256739,1,0,0
0.32,0.03,0.0024,3.6,-1.0,22.21441469079183,1.203543321240269e-05,1.0142146901814534e-09,0.9161297678595918,1,0,0
0.32,0.03,0.0024,3.6,-0.5,22.21441469079183,1.1271952521996512e-05,1.3208503026205391e-10,0.9785593135522372,1,0,0
0.32,0.03,0.0024,3.6,0.0,22.21441469079183,1.0425502502334349e-05,4.638466412554612e-13,0.9999991417126534,1,1,1
0.32,0.03,0.0024,3.6,0.5,22.21441469079183,9.58662188624763e-06,1.4060017747043438e-12,0.9785592839556569,1,0,0
0.32,0.03,0.0024,3.6,1.0,22.21441469079183,8.893077124380791e-06,1.1636894718513026e-10,0.9161298056192163,1,0,0
0.32,0.03,0.0024,3.6,1.5,22.21441469079183,8.744512866840935e-06,1.0807543896336243e-09,0.8182033383543026,1,0,0
0.32,0.03,0.0024,3.6,2.0,22.21441469079183,8.99362961735758e-06,4.489202199948266e-09,0.6933611539426435,1,0,0
0.32,0.03,0.0024,4.5,-2.0,22.21441469079183,3.688122435191234e-06,4.891055098652194e-10,0.8208331474437848,1,0,0
0.32,0.03,0.0024,4.5,-1.5,22.21441469079183,3.576053019091769e-06,1.86642421315653e-10,0.8962611031837493,1,0,0
0.32,0.03,0.0024,4.5,-1.0,22.21441469079183,3.4716173508582243e-06,5.142466295780013e-11,0.9529347605049564,1,0,0
0.32,0.03,0.0024,4.5,-0.5,22.21441469079183,3.399846926898902e-06,7.13922733711531e-12,0.9880875596990571,1,0,0
0.32,0.03,0.0024,4.5,0.0,22.21441469079183,3.400238873010174e-06,3.952231817061676e-13,0.9999996674027184,1,1,1
0.32,0.03,0.0024,4.5,0.5,22.21441469079183,3.524993889207839e-06,6.332262307593945e-14,0.9880875691169418,1,0,0
0.32,0.03,0.0024,4.5,1.0,22.21441469079183,3.6935999818409143e-06,4.4556546627622794e-12,0.952934729319426,1,0,0
0.32,0.03,0.0024,4.5,1.5,22.21441469079183,3.865111415948534e-06,4.172855864514559e-11,0.8962610380766216,1,0,0
0.32,0.03,0.0024,4.5,2.0,22.21441469079183,4.03206246493589e-06,1.773201745508182e-10,0.8208333806441458,1,0,0
0.32,0.03,0.0024,5.5,-2.0,22.21441469079183,1.841213380714567e-06,2.5875514886065297e-11,0.888530776376481,1,0,0
0.32,0.03,0.0024,5.5,-1.5,22.21441469079183,1.7978639353785559e-06,1.1797259684837135e-11,0.9361929668759073,1,0,0
0.32,0.03,0.0024,5.5,-1.0,22.21441469079183,1.7516686404147552e-06,4.231833464821896e-12,0.9712855931805597,1,0,0
0.32,0.03,0.0024,5.5,-0.5,22.21441469079183,1.7015735391084573e-06,1.1740313208172578e-12,0.9927672550880675,1,0,0
0.32,0.03,0.0024,5.5,0.0,22.21441469079183,1.6525637003306055e-06,6.74480969013369e-13,0.9999994954104215,1,1,1
0.32,0.03,0.0024,5.5,0.5,22.21441469079183,1.6051471765762324e-06,1.123465262876999e-13,0.9927672643398112,1,0,0
0.32,0.03,0.0024,5.5,1.0,22.21441469079183,1.5675578380407094e-06,7.376894715323841e-13,0.9712855608603316,1,0,0
0.32,0.03,0.0024,5.5,1.5,22.21441469079183,1.5570810540958646e-06,3.9495997483191245e-13,0.9361930232850483,1,0,0
0.32,0.03,0.0024,5.5,2.0,22.21441469079183,1.5728143725626825e-06,2.083362435356382e-12,0.8885308775695744,1,0,0
0.32,0.03,0.0024,7.0,-2.0,22.21441469079183,6.510646388530832e-07,1.7832539524243827e-12,0.9360948678868021,1,0,0
0.32,0.03,0.0024,7.0,-1.5,22.21441469079183,6.411964640632484e-07,7.05364100037571e-13,0.9636984408980696,1,0,0
0.32,0.03,0.0024,7.0,-1.0,22.21441469079183,6.306990767707547e-07,2.1932218567985946e-13,0.983752478272289,1,0,0
0.32,0.03,0.0024,7.0,-0.5,22.21441469079183,6.19826664757172e-07,5.85794276512884e-14,0.9959210054167005,1,0,0
0.32,0.03,0.0024,7.0,0.0,22.21441469079183,6.087107683695016e-07,2.8126629494957885e-13,0.9999999825446056,1,1,1
0.32,0.03,0.0024,7.0,0.5,22.21441469079183,5.976038154186172e-07,5.4262973841169005e-11,0.9959210021651561,1,0,0
0.32,0.03,0.0024,7.0,1.0,22.21441469079183,5.866359058011623e-07,1.7392834069758717e-10,0.983752485898441,1,0,0
0.32,0.03,0.0024,7.0,1.5,22.21441469079183,5.771310819196223e-07,1.509516102461505e-13,0.963698433995259,1,0,0
0.32,0.03,0.0024,7.0,2.0,22.21441469079183,5.740940710124158e-07,1.2857442781933325e-12,0.9360948903709294,1,0,0
0.32,0.04,0.0032,3.0,-2.0,22.21441469079183,8.434752976976745e-05,6.710531609924394e-08,0.5296432486913583,1,0,0
0.32,0.04,0.0032,3.0,-1.5,22.21441469079183,8.05213060794911e-05,5.32550788123922e-08,0.710972085398108,1,0,0
0.32,0.04,0.0032,3.0,-1.0,22.21441469079183,7.577324331452076e-05,3.342553232503552e-08,0.8632319673888289,1,0,0
0.32,0.04,0.0032,3.0,-0.5,22.21441469079183,7.03831648333741e-05,1.5063054657924786e-08,0.9644517350240501,1,0,0
0.32,0.04,0.0032,3.0,0.0,22.21441469079183,6.556114318327707e-05,3.4878367459162077e-09,0.9999164711173661,1,1,1
0.32,0.04,0.0032,3.0,0.5,22.21441469079183,6.37312918281671e-05,3.031513478457942e-12,0.9644519229764391,1,0,0
0.32,0.04,0.0032,3.0,1.0,22.21441469079183,6.709730830223393e-05,2.3082450130782303e-09,0.8632320176950554,1,0,0
0.32,0.04,0.0032,3.0,1.5,22.21441469079183,7.363162210647938e-05,6.353391818356638e-09,0.7109716263339507,1,0,0
0.32,0.04,0.0032,3.0,2.0,22.21441469079183,8.169644914200099e-05,9.096251047424389e-09,0.5296429400796216,1,0,0
0.32,0.04,0.0032,3.6,-2.0,22.21441469079183,4.1560514706186975e-05,3.095611885986063e-08,0.6953757297037672,1,0,0
0.32,0.04,0.0032,3.6,-1.5,22.21441469079183,3.9998077414763665e-05,1.182195715074593e-08,0.8194635319066833,1,0,0
0.32,0.04,0.0032,3.6,-1.0,22.21441469079183,3.79392983457267e-05,3.208079413511935e-09,0.9167320746624437,1,0,0
0.32,0.04,0.0032,3.6,-0.5,22.21441469079183,3.5535806255907264e-05,4.151426204483032e-10,0.9787160242784279,1,0,0
0.32,0.04,0.0032,3.6,0.0,22.21441469079183,3.287231099827113e-05,1.297992643233375e-12,0.9999984741571101,1,1,1
0.32,0.04,0.0032,3.6,0.5,22.21441469079183,3.0229791301560922e-05,4.3844836087217435e-12,0.9787160468583587,1,0,0
0.32,0.04,0.0032,3.6,1.0,22.21441469079183,2.8036254877825836e-05,3.6692201545140253e-10,0.9167324631127434,1,0,0
0.32,0.04,0.0032,3.6,1.5,22.21441469079183,2.7544505950191617e-05,3.401294981101186e-09,0.8194638138463082,1,0,0
0.32,0.04,0.0032,3.6,2.0,22.21441469079183,2.831296686520897e-05,1.4134824522258445e-08,0.6953754285123473,1,0,0
0.32,0.04,0.0032,4.5,-2.0,22.21441469079183,1.1646504212989393e-05,1.5455430758533226e-09,0.8216227425088783,1,0,0
0.32,0.04,0.0032,4.5,-1.5,22.21441469079183,1.1291391766561607e-05,5.933847580120631e-10,0.8967315013555364,1,0,0
0.32,0.04,0.0032,4.5,-1.0,22.21441469079183,1.0959765991823701e-05,1.635217809227526e-10,0.953152203719985,1,0,0
0.32,0.04,0.0032,4.5,-0.5,22.21441469079183,1.0731621321485158e-05,2.2470530051609534e-11,0.9881430774893128,1,0,0
0.32,0.04,0.0032,4.5,0.0,22.21441469079183,1.0732193666195827e-05,2.2293751443000572e-13,0.9999994082906958,1,1,1
0.32,0.04,0.0032,4.5,0.5,22.21441469079183,1.1125030674280286e-05,2.4899573520059977e-13,0.9881430931658213,1,0,0
0.32,0.04,0.0032,4.5,1.0,22.21441469079183,1.165710399731163e-05,1.3800811201812314e-11,0.9531522325811923,1,0,0
0.32,0.04,0.0032,4.5,1.5,22.21441469079183,1.2198206089123486e-05,1.3187140738711217e-10,0.8967314167541793,1,0,0
0.32,0.04,0.0032,4.5,2.0,22.21441469079183,1.2725579648788816e-05,5.590867936978521e-10,0.8216229980995349,1,0,0
0.32,0.04,0.0032,5.5,-2.0,22.21441469079183,5.813855381127629e-06,8.235759781035327e-11,0.888867927219991,1,0,0
0.32,0.04,0.0032,5.5,-1.5,22.21441469079183,5.676234447876547e-06,3.743523553260888e-11,0.9363890537150427,1,0,0
0.32,0.04,0.0032,5.5,-1.0,22.21441469079183,5.530669484644573e-06,1.3730237158418403e-11,0.9713747307340002,1,0,0
0.32,0.04,0.0032,5.5,-0.5,22.21441469079183,5.373007574589015e-06,3.334772199466879e-12,0.9927895690125864,1,0,0
0.32,0.04,0.0032,5.5,0.0,22.21441469079183,5.2179867233039206e-06,1.8349077669437264e-12,0.9999991031165215,1,1,1
0.32,0.04,0.0032,5.5,0.5,22.21441469079183,5.068413701135647e-06,1.3647252493232548e-14,0.992789584445564,1,0,0
0.32,0.04,0.0032,5.5,1.0,22.21441469079183,4.949562304278309e-06,1.3669523464976596e-12,0.9713747221184743,1,0,0
0.32,0.04,0.0032,5.5,1.5,22.21441469079183,4.915803505168036e-06,1.1904754815314815e-12,0.9363891661088172,1,0,0
0.32,0.04,0.0032,5.5,2.0,22.21441469079183,4.966555677862453e-06,7.72895291194011e-12,0.8888677978457415,1,0,0
0.32,0.04,0.0032,7.0,-2.0,22.21441469079183,2.0565864353281926e-06,5.514550643067201e-12,0.9362153182199237,1,0,0
0.32,0.04,0.0032,7.0,-1.5,22.21441469079183,2.025340427055753e-06,2.0829816213421445e-12,0.9637674761884456,1,0,0
0.32,0.04,0.0032,7.0,-1.0,22.21441469079183,1.992173482495377e-06,6.067271080317523e-13,0.9837835978596551,1,0,0
0.32,0.04,0.0032,7.0,-0.5,22.21441469079183,1.9577399088318806e-06,1.1009735508616912e-13,0.9959288344712789,1,0,0
0.32,0.04,0.0032,7.0,0.0,22.21441469079183,1.9227224204068586e-06,4.0015139729815355e-14,0.9999999689280363,1,1,1
0.32,0.04,0.0032,7.0,0.5,22.21441469079183,1.8876435408793817e-06,3.963118670978587e-14,0.9959288288352063,1,0,0
0.32,0.04,0.0032,7.0,1.0,22.21441469079183,1.8530100964921489e-06,6.751440508189779e-14,0.9837835995253519,1,0,0
0.32,0.04,0.0032,7.0,1.5,22.21441469079183,1.82304266139448e-06,4.413730637298834e-13,0.963767474324007,1,0,0
0.32,0.04,0.0032,7.0,2.0,22.21441469079183,1.8134439923974063e-06,1.750145127314634e-12,0.9362152831059588,1,0,0
0.32,0.05,0.004,3.0,-2.0,22.21441469079183,0.00020601315798074508,1.6811185425537743e-07,0.5351197157511538,1,0,0
0.32,0.05,0.004,3.0,-1.5,22.21441469079183,0.00019638075191211665,1.3210356723691244e-07,0.7146754318712657,1,0,0
0.32,0.05,0.004,3.0,-1.0,22.21441469079183,0.00018454247094299562,8.232434403078944e-08,0.8650760449249678,1,0,0
0.32,0.05,0.004,3.0,-0.5,22.21441469079183,0.00017123004484697205,3.69173534935803e-08,0.9649133830799065,1,0,0
0.32,0.05,0.004,3.0,0.0,22.21441469079183,0.00015937249370710516,8.515707485735063e-09,0.9998694894494622,1,1,1
0.32,0.05,0.004,3.0,0.5,22.21441469079183,0.00015488899926616441,7.879348347191794e-12,0.9649133236858991,1,0,0
0.32,0.05,0.004,3.0,1.0,22.21441469079183,0.00016317947679235826,5.649272711077156e-09,0.865075969766314,1,0,0
0.32,0.05,0.004,3.0,1.5,22.21441469079183,0.0001791881201400151,1.5584358320131468e-08,0.7146750060008414,1,0,0
0.32,0.05,0.004,3.0,2.0,22.21441469079183,0.00019891642061912673,2.2433147124005214e-08,0.5351189328433422,1,0,0
0.32,0.05,0.004,3.6,-2.0,22.21441469079183,0.00010114411783761166,7.594286980607653e-08,0.6979415858463754,1,0,0
0.32,0.05,0.004,3.6,-1.5,22.21441469079183,9.73222025106031e-05,2.8953022617091462e-08,0.8210681492834819,1,0,0
0.32,0.05,0.004,3.6,-1.0,22.21441469079183,9.231829615126073e-05,7.833120665839843e-09,0.9174988410770961,1,0,0
0.32,0.05,0.004,3.6,-0.5,22.21441469079183,8.647809893415211e-05,1.0111870467673742e-09,0.9789154290504093,1,0,0
0.32,0.05,0.004,3.6,0.0,22.21441469079183,8.00108295510608e-05,3.1058377280619596e-12,0.999997616034151,1,1,1
0.32,0.05,0.004,3.6,0.5,22.21441469079183,7.35878836210093e-05,1.0489988680375417e-11,0.9789153458659561,1,0,0
0.32,0.05,0.004,3.6,1.0,22.21441469079183,6.822873153802383e-05,8.961031685299153e-10,0.9174988024764573,1,0,0
0.32,0.05,0.004,3.6,1.5,22.21441469079183,6.696099047013497e-05,8.279458153073986e-09,0.8210684103804445,1,0,0
0.32,0.05,0.004,3.6,2.0,22.21441469079183,6.877744863807837e-05,3.437032732218024e-08,0.6979415988435032,1,0,0
0.32,0.05,0.004,4.5,-2.0,22.21441469079183,2.8404496466586447e-05,3.784958966459002e-09,0.8226315060716234,1,0,0
0.32,0.05,0.004,4.5,-1.5,22.21441469079183,2.7531604043477205e-05,1.4494847763435745e-09,0.8973323292872237,1,0,0
0.32,0.05,0.004,4.5,-1.0,22.21441469079183,2.671806970905826e-05,3.984950181543749e-10,0.953430066001592,1,0,0
0.32,0.05,0.004,4.5,-0.5,22.21441469079183,2.615816389654644e-05,5.492226841587224e-11,0.9882139836359741,1,0,0
0.32,0.05,0.004,4.5,0.0,22.21441469079183,2.6155893197245546e-05,7.487019457316757e-13,0.9999990755755075,1,1,1
0.32,0.05,0.004,4.5,0.5,22.21441469079183,2.711188566384557e-05,3.633337295893008e-13,0.988213975740981,1,0,0
0.32,0.05,0.004,4.5,1.0,22.21441469079183,2.8408105244878577e-05,3.2998924898337366e-11,0.953430123067336,1,0,0
0.32,0.05,0.004,4.5,1.5,22.21441469079183,2.9726178524481564e-05,3.2156380520993194e-10,0.8973321883824708,1,0,0
0.32,0.05,0.004,4.5,2.0,22.21441469079183,3.101268050993673e-05,1.3598453897308273e-09,0.8226312775569199,1,0,0
0.32,0.05,0.004,5.5,-2.0,22.21441469079183,1.4175617019092002e-05,2.0132942642717407e-10,0.8892996043160678,1,0,0
0.32,0.05,0.004,5.5,-1.5,22.21441469079183,1.3840096214162654e-05,9.173695172447602e-11,0.9366401997795968,1,0,0
0.32,0.05,0.004,5.5,-1.0,22.21441469079183,1.348573251138803e-05,3.259981449497393e-11,0.9714888762096615,1,0,0
0.32,0.05,0.004,5.5,-0.5,22.21441469079183,1.3101375776090998e-05,8.394947998132156e-12,0.992818145550854,1,0,0
0.32,0.05,0.004,5.5,0.0,22.21441469079183,1.2723838334671736e-05,1.016529331538907e-12,0.9999985987808383,1,1,1
0.32,0.05,0.004,5.5,0.5,22.21441469079183,1.2358893351939054e-05,2.0562336614594267e-13,0.9928181417091666,1,0,0
0.32,0.05,0.004,5.5,1.0,22.21441469079183,1.2069247139780164e-05,4.858243232557994e-12,0.9714888205397053,1,0,0
0.32,0.05,0.004,5.5,1.5,22.21441469079183,1.198651544335735e-05,3.2326467752875476e-12,0.936640188693917,1,0,0
0.32,0.05,0.004,5.5,2.0,22.21441469079183,1.2109296722532796e-05,1.8875956026226387e-11,0.8892995102467159,1,0,0
0.32,0.05,0.004,7.0,-2.0,22.21441469079183,5.017244057932568e-06,1.3424784126957953e-11,0.9363696712080426,1,0,0
0.32,0.05,0.004,7.0,-1.5,22.21441469079183,4.941092923170429e-06,5.1349321069943305e-12,0.9638560120446975,1,0,0
0.32,0.05,0.004,7.0,-1.0,22.21441469079183,4.8600211011855e-06,1.3251977096260445e-12,0.9838234749745841,1,0,0
0.32,0.05,0.004,7.0,-0.5,22.21441469079183,4.776097874243764e-06,1.900325252617885e-13,0.995938876259279,1,0,0
0.32,0.05,0.004,7.0,0.0,22.21441469079183,4.690676951857663e-06,6.688461079405912e-12,0.9999999514288321,1,1,1
0.32,0.05,0.004,7.0,0.5,22.21441469079183,4.605120063585864e-06,2.4876058086810015e-11,0.9959388627022628,1,0,0
0.32,0.05,0.004,7.0,1.0,22.21441469079183,4.5207418029109835e-06,3.262621993155093e-13,0.983823449606259,1,0,0
0.32,0.05,0.004,7.0,1.5,22.21441469079183,4.447671467555463e-06,2.8095931396060063e-11,0.9638560201803985,1,0,0
0.32,0.05,0.004,7.0,2.0,22.21441469079183,4.424334432282422e-06,4.090851738800759e-12,0.9363696732036418,1,0,0
